STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
770,C,PULZETTI,CESENA,5,0,0,1,0,0,0,0,0,0,0,0,0,6.1,0,6.7,6.7
807,C,DAVID LOPEZ,NAPOLI,24,3,0,0,0,1,1,0,0,0,0,0,0,6.08,0,6.02,6.06
263,C,PAROLO,LAZIO,26,7,0,6,0,0,0,0,0,0,0,0,1,6.08,0,6.63,6.63
235,C,VIDAL,JUVENTUS,19,7,0,4,0,1,1,0,0,1,2,0,3,6.08,0,6.68,6.74
288,C,SAPONARA,EMPOLI,8,1,1,2,0,1,1,0,0,0,1,0,0,6.06,0,7,7.13
469,C,BENASSI,TORINO,16,8,0,2,0,1,1,0,0,0,0,0,0,6.06,0,6.19,6.25
389,C,DE ROSSI,ROMA,17,6,1,2,0,0,0,0,0,0,0,0,1,6.06,0,6.18,6.18
232,C,PEREYRA,JUVENTUS,21,2,0,1,0,2,2,0,0,0,0,0,0,6.05,0,6.14,6.24
525,C,CHRISTODOULOPOULOS,VERONA,19,2,0,1,0,4,4,0,0,0,0,0,1,6.05,0,6.16,6.37
17,C,BONAVENTURA,MILAN,24,2,0,4,0,3,3,0,0,0,0,0,1,6.04,1,6.5,6.63
390,C,FLORENZI,ROMA,26,5,0,2,0,2,2,0,0,0,0,0,1,6.04,0,6.17,6.25
501,C,BADU,UDINESE,16,3,0,0,0,1,1,0,0,0,0,0,0,6.03,0,5.94,6
282,C,DE JONG,MILAN,19,8,0,2,0,0,0,0,0,0,0,0,0,6.03,0,6.13,6.13
16,C,BASELLI,ATALANTA,16,4,0,0,0,2,2,0,0,0,0,0,0,6.03,0,5.91,6.03
509,C,ZIELINSKI,EMPOLI,15,2,0,0,0,1,1,0,0,0,0,0,0,6.03,0,5.97,6.03
198,C,GUARIN,INTER,22,3,0,5,0,4,4,0,0,0,0,0,2,6.02,0,6.64,6.82
201,C,KRHIN,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
40,C,COSSU,CAGLIARI,20,4,0,1,0,1,1,0,0,1,1,0,0,6,0,6.05,6.1
116,C,MORO,EMPOLI,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.88,5.88
118,C,SIGNORELLI,EMPOLI,7,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6.43,6.43
262,C,ONAZI,LAZIO,13,3,0,0,0,1,1,0,0,0,0,0,0,6,0,5.88,5.96
314,C,INLER,NAPOLI,14,3,0,1,0,0,0,0,0,0,0,0,0,6,0,6.11,6.11
316,C,MERTENS,NAPOLI,20,4,1,1,0,2,2,0,0,0,1,0,0,6,0,6.15,6.25
345,C,QUAISON,PALERMO,7,1,0,2,0,1,1,0,0,0,0,0,0,6,0,6.79,6.93
